,회사명,거래소코드,회계년도,당좌자산(요약),당기순이익(요약),자기자본증가율,매출액총이익률,유동비율,부도
4228,(주)부방,14470.0,2002/06,20581.0,-3384.0,-13.57,12.5,75.41,1.0
4229,(주)부방,14470.0,2003/06,16164.0,-1301.0,-5.41,16.31,73.26,1.0
4230,(주)부방,14470.0,2004/06,19182.0,697.0,1.62,22.29,82.91,1.0
4231,(주)부방,14470.0,2005/06,15787.0,-3670.0,-16.9,19.71,73.12,1.0
4232,(주)부방,14470.0,2006/12,49107.0,4970.0,0.0,18.83,90.18,1.0
4233,(주)부방,14470.0,2007/12,42097.0,-2138.0,-4.94,20.89,85.9,1.0
4234,(주)부방,14470.0,2008/12,40478.0,1009.0,6.14,21.59,89.18,1.0
4235,(주)부방,14470.0,2009/12,56658.0,6637.0,4.6,21.16,89.34,1.0
4236,(주)부방,14470.0,2010/12,58631.0,1548.0,31.11,24.4,105.99,1.0
4237,(주)부방,14470.0,2011/12,49852.0,6449.0,71.97,24.62,90.21,1.0
4238,(주)부방,14470.0,2012/12,39566.0,7847.0,5.96,26.09,110.2,1.0
4239,(주)부방,14470.0,2013/12,45968.0,14563.0,10.59,30.81,139.34,1.0
4240,(주)부방,14470.0,2014/12,59158.0,15128.0,9.13,34.69,175.46,1.0
4241,(주)부방,14470.0,2015/12,20643.0,264981.0,13.45,29.9,1782.05,1.0
4242,(주)부방,14470.0,2016/12,22167.0,2647.0,4.65,38.0,204.31,1.0
4243,(주)부방,14470.0,2017/12,18103.0,-22178.0,-10.69,25.42,248.56,1.0
4244,(주)부방,14470.0,2018/12,15101.0,-311.0,-0.17,43.48,1511.04,1.0
4245,(주)부방,14470.0,2019/12,13394.0,-10465.0,16.51,62.27,1262.01,1.0
4246,(주)부방,14470.0,2020/12,9675.0,-1819.0,-2.13,68.39,477.58,1.0
11374,(주)원익큐브,14190.0,2000/12,16493.0,3157.0,55.4,12.6,167.45,1.0
11375,(주)원익큐브,14190.0,2001/12,20161.0,3551.0,37.86,12.29,194.44,1.0
11376,(주)원익큐브,14190.0,2002/12,24052.0,3340.0,9.92,12.17,169.2,1.0
11377,(주)원익큐브,14190.0,2003/12,25007.0,1070.0,-5.02,9.99,151.01,1.0
11378,(주)원익큐브,14190.0,2004/12,24955.0,3070.0,11.99,11.2,141.18,1.0
11379,(주)원익큐브,14190.0,2005/12,24689.0,-279.0,-0.75,9.09,115.76,1.0
11380,(주)원익큐브,14190.0,2006/12,25018.0,1469.0,27.06,10.26,161.78,1.0
11381,(주)원익큐브,14190.0,2007/12,32189.0,2841.0,1.93,11.23,134.66,1.0
11382,(주)원익큐브,14190.0,2008/12,31318.0,373.0,2.96,10.1,119.69,1.0
11383,(주)원익큐브,14190.0,2009/12,31027.0,4136.0,4.16,9.77,116.28,1.0
11384,(주)원익큐브,14190.0,2010/12,30953.0,3486.0,12.64,10.82,124.07,1.0
11385,(주)원익큐브,14190.0,2011/12,62473.0,633.0,6.66,9.09,97.63,1.0
11386,(주)원익큐브,14190.0,2012/12,41038.0,-701.0,38.3,8.63,115.33,1.0
11387,(주)원익큐브,14190.0,2013/12,49834.0,4536.0,64.75,9.54,199.4,1.0
11388,(주)원익큐브,14190.0,2014/12,41813.0,-16384.0,-27.82,10.57,189.12,1.0
11389,(주)원익큐브,14190.0,2015/12,46654.0,1371.0,2.37,8.93,186.22,1.0
11390,(주)원익큐브,14190.0,2016/12,55414.0,2210.0,7.35,9.5,169.53,1.0
11391,(주)원익큐브,14190.0,2017/12,50731.0,1899.0,13.84,9.2,155.97,1.0
11392,(주)원익큐브,14190.0,2018/12,43684.0,-2972.0,-2.19,7.07,139.9,1.0
11393,(주)원익큐브,14190.0,2019/12,85045.0,2336.0,5.37,7.06,184.37,1.0
11394,(주)원익큐브,14190.0,2020/12,72185.0,3512.0,4.65,10.34,230.74,1.0
19637,KD(주),44180.0,2000/12,8914.0,925.0,0.0,29.66,120.62,1.0
19638,KD(주),44180.0,2001/12,11143.0,1713.0,54.01,29.92,142.07,1.0
19639,KD(주),44180.0,2002/12,11088.0,2140.0,42.48,31.52,103.67,1.0
19640,KD(주),44180.0,2003/12,10017.0,-2709.0,-20.86,3.47,87.58,1.0
19641,KD(주),44180.0,2004/12,10680.0,528.0,7.48,20.89,90.3,1.0
19642,KD(주),44180.0,2005/12,14585.0,277.0,23.89,18.65,88.41,1.0
19643,KD(주),44180.0,2006/12,8462.0,-10489.0,-51.25,-12.97,35.6,1.0
19644,KD(주),44180.0,2007/12,6808.0,-2931.0,-21.13,7.61,91.7,1.0
19645,KD(주),44180.0,2008/12,5702.0,-34220.0,9.81,11.3,85.13,1.0
19646,KD(주),44180.0,2009/12,10108.0,-9186.0,181.3,22.36,88.48,1.0
19647,KD(주),44180.0,2010/12,10982.0,-4311.0,-57.34,23.99,79.59,1.0
19648,KD(주),44180.0,2011/12,9026.0,1094.0,129.51,24.49,97.9,1.0
19649,KD(주),44180.0,2012/12,4701.0,-20329.0,-70.4,20.2,71.87,1.0
19650,KD(주),44180.0,2013/12,11238.0,-2472.0,-2.89,5.02,86.06,1.0
19651,KD(주),44180.0,2014/12,11250.0,-5189.0,113.96,1.06,160.87,1.0
19652,KD(주),44180.0,2015/12,15324.0,936.0,24.48,19.01,147.3,1.0
19653,KD(주),44180.0,2016/12,26574.0,320.0,121.55,17.39,342.22,1.0
19654,KD(주),44180.0,2017/12,22861.0,-16987.0,-1.05,6.51,149.04,1.0
19655,KD(주),44180.0,2018/12,20602.0,-11682.0,-32.57,19.6,97.64,1.0
19656,KD(주),44180.0,2019/12,19082.0,1934.0,9.49,21.86,128.24,1.0
19657,KD(주),44180.0,2020/12,10734.0,-7354.0,-22.72,25.61,149.9,1.0
10572,(주)예림당,36000.0,2000/12,26522.0,4099.0,205.58,17.84,266.63,1.0
10573,(주)예림당,36000.0,2001/12,32019.0,1664.0,10.96,14.08,571.84,1.0
10574,(주)예림당,36000.0,2002/12,26340.0,-2961.0,-7.18,12.27,703.17,1.0
10575,(주)예림당,36000.0,2003/12,34954.0,4721.0,11.11,32.63,125.02,1.0
10576,(주)예림당,36000.0,2004/12,5834.0,3875.0,6.16,24.94,280.37,1.0
10577,(주)예림당,36000.0,2005/12,3057.0,-905.0,-4.84,3.96,54.0,1.0
10578,(주)예림당,36000.0,2006/12,11814.0,-1863.0,-6.28,-7.14,376.29,1.0
10579,(주)예림당,36000.0,2007/12,9001.0,-5510.0,-18.87,-20.79,408.08,1.0
10580,(주)예림당,36000.0,2008/12,2479.0,-5857.0,-24.89,-5.24,949.38,1.0
10581,(주)예림당,36000.0,2009/12,13165.0,9055.0,123.58,65.13,115.65,1.0
10582,(주)예림당,36000.0,2010/12,30023.0,7642.0,56.06,65.19,257.65,1.0
10583,(주)예림당,36000.0,2011/12,18494.0,10814.0,-6.8,66.75,183.42,1.0
10584,(주)예림당,36000.0,2012/12,23305.0,10067.0,23.59,66.21,232.1,1.0
10585,(주)예림당,36000.0,2013/12,11933.0,2927.0,-0.56,61.3,100.27,1.0
10586,(주)예림당,36000.0,2014/12,10473.0,3857.0,9.53,59.4,378.06,1.0
10587,(주)예림당,36000.0,2015/12,10400.0,344.0,-4.0,53.04,251.31,1.0
10588,(주)예림당,36000.0,2016/12,8167.0,1598.0,2.7,55.4,299.99,1.0
10589,(주)예림당,36000.0,2017/12,9863.0,1122.0,3.56,54.59,307.18,1.0
10590,(주)예림당,36000.0,2018/12,52603.0,35214.0,41.48,48.63,699.68,1.0
10591,(주)예림당,36000.0,2019/12,48545.0,-1299.0,-1.52,34.68,1725.45,1.0
10592,(주)예림당,36000.0,2020/12,51556.0,2736.0,2.46,50.35,2143.34,1.0
12110,(주)유아이디,69330.0,2000/12,2647.0,2380.0,,,,1.0
12111,(주)유아이디,69330.0,2001/12,1535.0,853.0,0.0,9.45,128.62,1.0
12112,(주)유아이디,69330.0,2002/12,4855.0,3944.0,122.15,24.1,258.92,1.0
12113,(주)유아이디,69330.0,2003/12,12900.0,2310.0,146.74,16.11,643.51,1.0
12114,(주)유아이디,69330.0,2004/12,12213.0,690.0,-11.0,17.1,570.95,1.0
12115,(주)유아이디,69330.0,2005/12,9892.0,2033.0,9.32,17.31,139.58,1.0
12116,(주)유아이디,69330.0,2006/12,8264.0,809.0,8.04,13.3,104.29,1.0
12117,(주)유아이디,69330.0,2007/12,9052.0,-2509.0,-17.11,9.77,104.7,1.0
12118,(주)유아이디,69330.0,2008/12,5796.0,3150.0,23.51,5.39,99.96,1.0
12119,(주)유아이디,69330.0,2009/12,5339.0,3617.0,16.28,5.97,50.92,1.0
12120,(주)유아이디,69330.0,2010/12,11545.0,-31.0,-29.17,35.1,65.76,1.0
12121,(주)유아이디,69330.0,2011/12,6429.0,8135.0,75.66,27.73,77.75,1.0
12122,(주)유아이디,69330.0,2012/12,14856.0,12449.0,40.43,37.83,85.87,1.0
12123,(주)유아이디,69330.0,2013/12,21647.0,14128.0,33.13,34.77,115.36,1.0
12124,(주)유아이디,69330.0,2014/12,19278.0,3592.0,3.77,28.05,123.4,1.0
12125,(주)유아이디,69330.0,2015/12,20869.0,-2930.0,-9.07,13.64,99.14,1.0
12126,(주)유아이디,69330.0,2016/12,19950.0,-4860.0,-10.0,17.78,119.71,1.0
12127,(주)유아이디,69330.0,2017/12,19644.0,-8651.0,-18.41,-10.0,107.47,1.0
12128,(주)유아이디,69330.0,2018/12,11206.0,-7274.0,-20.44,-14.76,93.48,1.0
12129,(주)유아이디,69330.0,2019/12,2787.0,-13386.0,-46.26,6.0,27.5,1.0
12130,(주)유아이디,69330.0,2020/12,4441.0,-7273.0,-39.41,13.89,36.64,1.0
2088,(주)동일기연,32960.0,2000/12,7719.0,1468.0,-9.09,37.37,623.66,1.0
2089,(주)동일기연,32960.0,2001/12,7625.0,1634.0,4.52,41.74,831.08,1.0
2090,(주)동일기연,32960.0,2002/12,8309.0,1778.0,1.68,40.07,597.23,1.0
