회사명,거래소코드,회계년도,부가가치,종업원1인당 부가가치,종업원1인당 매출액,종업원1인당 순이익,종업원1인당 인건비,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율
조아제약(주),034940,2014/12,9704.24,37.47,160.8,-15.35,41.83,73.02,17.34,282.78,13.25,51.31,216.07,23.3,111.65,-11.65,-40.96
조아제약(주),034940,2015/12,15623.46,57.86,180.3,4.08,43.67,71.57,17.05,272.81,21.21,80.84,339.43,32.09,75.47,24.53,7.05
조아제약(주),034940,2016/12,15693.7,58.78,202.13,1.03,45.86,0,0,0,20.96,76.56,249.32,29.08,78.03,21.97,1.75
조아제약(주),034940,2017/12,17829.54,66.53,213.33,7.6,48.54,0,0,0,21.31,94.75,315.96,31.19,72.96,27.04,11.42
조아제약(주),034940,2018/12,18055.15,64.25,219.36,2.39,47.49,0,0,0,21.46,94.93,325.73,29.29,73.92,26.08,3.72
조아제약(주),034940,2019/12,19146.74,68.38,237.42,-2.23,52.08,0,0,0,22.24,104.04,356.31,28.8,76.16,23.84,-3.25
조아제약(주),034940,2020/12,17610.18,61.15,222.58,-2.16,51.27,0,0,0,21.35,89.81,355.36,27.47,83.85,16.15,-3.53
주성엔지니어링(주),036930,2000/12,18110.98,73.03,217.78,31.19,23.56,73.96,10.97,809.83,9.02,98.74,665.75,33.53,32.26,67.74,42.71
주성엔지니어링(주),036930,2001/12,9756.32,39.66,202.65,-20.31,26.96,105.22,10.79,850.82,4.66,37.69,367.63,19.57,67.98,32.02,-51.2
주성엔지니어링(주),036930,2002/12,-36492.2,-169.73,105.42,-407.3,23.47,149.45,16.48,651.98,-26.03,-113.57,-1030.09,-161.01,0,0,0
주성엔지니어링(주),036930,2003/12,-5500.82,-26.57,131.14,-139.36,21.94,143.64,10.77,569.59,-4.67,-18.5,-246.64,-20.26,0,0,0
주성엔지니어링(주),036930,2004/12,48712.21,168.55,577.48,117.63,13.7,119.02,10.13,555,30.37,141.62,1663.83,29.19,8.13,91.87,69.78
주성엔지니어링(주),036930,2005/12,16868.84,51.12,397.61,14.95,18.76,101.16,8.35,564.55,9.05,50.53,612.05,12.86,36.7,63.3,29.24
주성엔지니어링(주),036930,2006/12,24478.94,68.19,337.25,47.05,20.65,92.1,6.03,575.41,11.85,74.04,1131.25,20.22,30.28,69.72,69.01
주성엔지니어링(주),036930,2007/12,47933.16,115.22,509.62,94.74,22.34,76.18,4.2,659.82,17.46,151.25,2746.46,22.61,19.39,80.61,82.22
주성엔지니어링(주),036930,2008/12,-15372.55,-34.47,341.2,-66.13,19.87,69.65,2.46,692.29,-4.98,-49.49,-1403.83,-10.1,0,0,0
주성엔지니어링(주),036930,2009/12,19284.2,42.85,377.99,4.54,17.41,108.82,2.36,816.84,5.25,39.38,1815.2,11.34,40.63,59.37,10.58
주성엔지니어링(주),036930,2010/12,59819.21,82.62,584.75,50.7,16.67,96.99,22.8,651.88,12.67,85.19,362.37,14.13,20.18,79.82,61.36
주성엔지니어링(주),036930,2011/12,24903.03,35.32,432.28,-13.67,18.18,131.12,27.06,736.69,4.79,26.94,130.56,8.17,51.47,48.53,-38.71
주성엔지니어링(주),036930,2012/12,-77978.01,-156.9,154.6,-230.57,19.13,261.21,36.29,812.9,-19.3,-60.06,-432.28,-101.49,0,0,0
주성엔지니어링(주),036930,2013/12,-5153.91,-11.69,343.86,-83.74,16.6,299.42,58.89,842.26,-1.39,-3.9,-19.85,-3.4,0,0,0
주성엔지니어링(주),036930,2014/12,8742.39,22.65,363.76,-54.19,18.45,356.16,57.83,789.12,2.87,6.36,39.17,6.23,81.44,18.56,-239.25
주성엔지니어링(주),036930,2015/12,31617.45,88.32,490.72,18.37,19.7,366.13,52.75,859.46,10.28,24.12,167.43,18,22.31,77.69,20.8
주성엔지니어링(주),036930,2016/12,45102.08,114.76,679.29,77.95,17.59,0,0,0,13.85,36.53,299.2,16.89,15.32,84.68,67.92
주성엔지니어링(주),036930,2017/12,64649.49,143.99,606.98,90.28,23.07,0,0,0,20.72,52.85,402.16,23.72,16.03,83.97,62.7
주성엔지니어링(주),036930,2018/12,67251.49,147.16,574.84,93.55,25.08,243.89,24.42,774.81,18.99,60.34,602.52,25.6,17.04,82.96,63.57
주성엔지니어링(주),036930,2019/12,54429.01,120.95,565.54,60.13,28.18,260.72,10.94,981.1,12.33,46.39,1105.6,21.39,23.3,76.7,49.71
주성엔지니어링(주),036930,2020/12,27901.04,69.06,293.38,-14.25,21.66,0,0,0,5.08,12.07,56.58,23.54,31.37,68.63,-20.64
줌인터넷(주),229480,2015/12,,,,,,,,,,,,,,,
줌인터넷(주),229480,2016/12,3373.29,21.35,122.1,9.65,4.43,13.79,12.6,48.81,43.74,154.87,169.43,17.49,20.76,79.24,45.19
줌인터넷(주),239340,2016/12,,,,,,,,,,,,,,,
줌인터넷(주),239340,2017/12,,,,,,,,,,,,,,,
줌인터넷(주),229480,2017/12,3436.08,19.75,128.55,14.7,4,10.3,9.23,60.17,32.82,191.78,213.91,15.36,20.28,79.72,74.43
줌인터넷(주),229480,2018/12,13915.28,69.58,121.26,16.14,50.12,0,0,0,72.71,891.25,1026.94,57.38,72.04,27.96,23.19
줌인터넷(주),239340,2018/12,,,,,,,,,,,,,,,
줌인터넷(주),239340,2019/12,1251.13,6.73,132.69,-63.45,61.76,0,0,0,3.85,52.94,103.39,5.07,918.14,-818.14,-943.26
줌인터넷(주),239340,2020/12,13015.66,41.06,75.12,5.42,31.02,0,0,0,37.4,617.28,1348.19,54.65,75.55,24.45,13.21
중국식품포장유한공사,900060,2008/03,,,,,,,,,,,,,,,
중국식품포장유한공사,900060,2009/03,,,,,,,,,,,,,,,
중국식품포장유한공사,900060,2010/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중국식품포장유한공사,900060,2011/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중국식품포장유한공사,900060,2012/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
지나인제약(주),078650,2004/12,,,,,,,,,,,,,,,
지나인제약(주),078650,2005/12,789.76,0,0,0,0,0,0,0,5.56,17.02,67.42,8.25,71.52,28.48,-242.22
지나인제약(주),078650,2006/12,3941.7,0,0,0,0,0,0,0,26.09,77.99,325.56,20.26,19.5,80.5,18.2
지나인제약(주),078650,2007/12,3678.1,0,0,0,0,0,0,0,16.8,68.66,243.34,20.38,24.21,75.79,1.76
지나인제약(주),078650,2008/12,6167.97,0,0,0,0,0,0,0,13.75,32.28,78.39,18.43,22.29,77.71,12.63
지나인제약(주),078650,2009/12,11838.71,0,0,0,0,0,0,0,19.1,40.41,85.12,18.12,14.68,85.32,39.8
지나인제약(주),078650,2010/12,10252.31,58.25,360.15,10.43,9.62,175.35,75.54,423.55,13.75,33.22,77.11,16.17,16.52,83.48,17.9
지나인제약(주),078650,2011/12,6947.01,33.08,244.63,-19.18,9.48,195.99,116.71,473.55,6.99,16.88,28.34,13.52,28.65,71.35,-57.97
지나인제약(주),078650,2012/12,19776.31,90.72,400.84,18.96,8.97,188.8,109.89,486.04,18.66,48.05,82.55,22.63,9.89,90.11,20.9
지나인제약(주),078650,2013/12,29514.59,117.12,515.18,37.19,8.81,234.49,109.73,500.62,23.4,49.95,106.74,22.73,7.52,92.48,31.75
지나인제약(주),078650,2014/12,7066.53,29.69,351.62,-38.83,9.96,214.22,90.05,506.25,5.86,13.86,32.97,8.44,33.54,66.46,-130.76
지나인제약(주),078650,2015/12,4382.38,13.16,269.28,-44.92,7.86,148.38,59.41,353.07,3.73,8.87,22.15,4.89,59.73,40.27,-341.32
지나인제약(주),078650,2016/12,-3206.14,-8.81,260.93,-57.03,9.03,120.58,51.48,272.23,-3.24,-7.3,-17.11,-3.38,0,0,0
지나인제약(주),078650,2017/12,-3695.54,-12.92,293.24,-73.95,9.2,0,0,0,-5.58,-15.09,-25.27,-4.41,0,0,0
지나인제약(주),078650,2018/12,18866.13,230.07,970.72,97.53,18.52,0,0,0,28.05,106.22,175.81,23.7,8.05,91.95,42.39
지나인제약(주),078650,2019/12,2701.51,38.05,986.93,-111.79,22.26,0,0,0,3.11,6.8,8.95,3.86,58.51,41.49,-293.79
지나인제약(주),078650,2020/12,-30440.05,-411.35,566.72,-574.31,21.05,0,0,0,-44.29,-77.27,-100.78,-72.58,0,0,0
지니너스(주),389030,2020/12,,,,,,,,,,,,,,,
지니언스(주),263860,2012/12,,,,,,,,,,,,,,,
지니언스(주),263860,2013/12,2704.67,0,0,0,0,0,0,0,20.56,107.11,2127.37,29.96,73.47,26.53,15.2
지니언스(주),263860,2014/12,4605.83,0,0,0,0,0,0,0,29.28,190.89,5081.57,36.42,47.58,52.42,43.86
지니언스(주),263860,2015/12,6415.35,0,0,0,0,0,0,0,26.34,277.53,11636.77,41.46,39.19,60.81,53.52
지니언스(주),263860,2016/12,7870.18,0,0,0,0,0,0,0,28.99,360.85,35979.59,38.18,41.33,58.67,46.48
지니언스(주),263860,2017/12,8825.02,80.96,190.94,39.34,33.37,0,0,0,22.56,405.15,56712.43,42.4,41.22,58.78,48.59
지니언스(주),263860,2018/12,8480.74,73.75,185.63,31.24,39.29,60.74,0.08,346.2,21.3,121.41,90019.52,39.73,53.28,46.72,42.36
지니언스(주),263860,2019/12,8127.85,61.57,188.45,24.35,34.55,0,0,0,18.25,143.51,3125.96,32.68,56.12,43.88,39.54
지니언스(주),263860,2020/12,8405.65,57.97,182.53,23.73,32.42,0,0,0,18.27,153.66,4303.16,31.76,55.93,44.07,40.94
지더블유바이텍(주),036180,2000/12,-4251.1,-109,134.28,-246.57,66.09,26.56,3.83,571.26,-19.08,-410.41,-2845.79,-81.18,0,0,0
지더블유바이텍(주),036180,2001/12,-3491.34,-52.9,67.26,-152.36,43.02,21.1,4.49,380.89,-13.89,-250.73,-1179.37,-78.65,0,0,0
지더블유바이텍(주),036180,2002/12,-11615.1,-527.96,93.76,-780.93,62.05,48.39,6.9,241.28,-218.81,-1091.04,-7647.95,-563.09,0,0,0
지더블유바이텍(주),036180,2003/12,15983.33,1065.56,23.95,72.68,951.93,12.41,7.22,1030.68,103.38,8588.02,14750.21,4449.71,89.34,10.66,6.82
지더블유바이텍(주),036180,2004/12,-2879.02,-115.16,145.71,-158.88,28.84,12.42,9.3,586.4,-19.64,-927,-1238,-79.03,0,0,0
지더블유바이텍(주),036180,2005/12,-842.91,-31.22,210.71,-91.59,46.3,5.46,3.59,468.49,-6.66,-571.69,-868.55,-14.82,0,0,0
지더블유바이텍(주),036180,2006/12,-8742.45,-349.7,199.09,-422.3,51.86,99.08,10.14,762.41,-45.87,-352.96,-3449.21,-175.65,0,0,0
지더블유바이텍(주),036180,2007/12,-325.36,-17.12,337.23,-63.2,32.54,118.42,4.72,803.28,-2.13,-14.46,-362.88,-5.08,0,0,0
지더블유바이텍(주),036180,2008/12,-19547.01,-238.38,174.63,-285.37,19.51,56.18,6.08,216.67,-110.02,-424.31,-3919.13,-136.51,0,0,0
지더블유바이텍(주),036180,2009/12,3214.16,46.58,267.82,11.14,24.16,58.86,3.53,262,17.78,79.14,1318.41,17.39,51.86,48.14,23.92
지더블유바이텍(주),036180,2010/12,2899.26,40.83,230.97,2.01,29.81,56.31,3.03,248.71,16.42,72.51,1349.29,17.68,73,27,4.92
지더블유바이텍(주),036180,2011/12,2621.18,30.13,182.23,2.26,30.82,46.52,3.93,226.11,13.32,64.76,767.07,16.53,102.29,-2.29,7.5
지더블유바이텍(주),036180,2012/12,1015.63,13.19,200.27,-29.69,37.33,51.12,3.95,217.4,6.07,25.8,333.8,6.59,283,-183,-225.13
지더블유바이텍(주),036180,2013/12,3423.05,42.26,218.06,8.19,34.88,48.51,2.13,244.25,17.3,87.11,1984.52,19.38,82.53,17.47,19.39
지더블유바이텍(주),036180,2014/12,3647.08,41.44,209.71,2.76,36.06,41.86,0.83,231.02,17.94,99.02,4965.66,19.76,87.01,12.99,6.65
지더블유바이텍(주),036180,2015/12,5395.3,58.64,267.34,16.23,39.13,41.47,3.45,239.03,24.53,141.4,1698.22,21.94,66.72,33.28,27.68
지더블유바이텍(주),036180,2016/12,5581.69,55.26,285.33,13.82,37.98,0,0,0,20.88,154.44,2378.93,19.37,68.72,31.28,25.01
지더블유바이텍(주),036180,2017/12,8906.56,79.52,312.34,38.21,38.15,0,0,0,27.03,258.78,6075,25.46,47.98,52.02,48.05
지더블유바이텍(주),036180,2018/12,7767.01,72.59,364.22,23.39,42.43,0,0,0,22.85,231.4,6053.6,19.93,58.45,41.55,32.22
지더블유바이텍(주),036180,2019/12,4109.92,33.69,365.29,-184.88,42.75,32.91,2.09,655.48,5.14,102.36,1610.58,9.22,126.9,-26.9,-548.81
지더블유바이텍(주),036180,2020/12,11989.09,111.01,486.05,-38.77,53.34,0,0,0,29.13,307.01,2804.52,22.84,48.05,51.95,-34.92
지스마트글로벌(주),114570,2007/12,,,,,,,,,,,,,,,
지스마트글로벌(주),114570,2008/12,14209.21,0,0,0,0,0,0,0,47.22,511.83,669614.18,20.21,19.58,80.42,75
지스마트글로벌(주),114570,2009/12,9732.07,131.51,1109.13,83.84,37.47,42.52,1.13,586.2,22.43,309.32,11603.47,11.86,28.49,71.51,63.75
지스마트글로벌(주),114570,2010/12,98.37,1.61,1037.05,-73.17,50.29,66.13,1.07,724.97,0.22,2.44,150.55,0.16,3118.48,-3018.48,-4537.42
지스마트글로벌(주),114570,2011/12,-4045.27,-70.97,978.88,-178.66,46.15,51.01,0.79,683.45,-10.38,-139.14,-8943.98,-7.25,0,0,0
지스마트글로벌(주),114570,2012/12,2510.39,58.38,972.47,-112.41,56.28,25.44,0.64,678.76,8.6,229.51,9111.45,6,96.4,3.6,-192.55
지스마트글로벌(주),114570,2013/12,362.26,8.84,626.89,-125.7,63.99,17.43,0.33,836.49,1.06,50.68,2689.95,1.41,724.22,-624.22,-1422.63
지스마트글로벌(주),114570,2014/12,6883.78,87.14,331.04,15.42,39.03,34.31,0.03,433.75,20.09,253.94,261740.53,26.32,44.79,55.21,17.7
지스마트글로벌(주),114570,2015/12,14026.61,149.22,501.41,108.6,32.59,11.81,0.02,938.35,15.9,1263.01,721533.23,29.76,21.84,78.16,72.78
지스마트글로벌(주),114570,2016/12,22892.95,222.26,875.34,129.14,38.56,0,0,0,19.9,2263.75,3028167.33,25.39,17.35,82.65,58.1
지스마트글로벌(주),114570,2017/12,24653.36,218.17,850.93,123.59,41.1,0,0,0,14.52,2830.51,0,25.64,18.84,81.16,56.65
지스마트글로벌(주),114570,2018/12,-5445.11,-72.6,420.81,-182.64,65.24,0,0,0,-3.55,-88.76,0,-17.25,0,0,0
지스마트글로벌(주),114570,2019/12,-75701.12,-2703.61,441.08,-2894.2,99.69,0,0,0,-79.22,-262.22,0,-612.96,0,0,0
지에이치신소재(주),130500,2004/12,,,,,,,,,,,,,,,
지에이치신소재(주),130500,2005/12,2321.62,0,0,0,0,0,0,0,14.66,28.19,128.93,12.53,22.28,77.72,22.06
지에이치신소재(주),130500,2006/12,3054.46,0,0,0,0,0,0,0,13.23,33.96,153.22,14.19,20.78,79.22,33.9
지에이치신소재(주),130500,2007/12,3300.01,0,0,0,0,0,0,0,15.08,37.26,227.93,12.55,14.55,85.45,40.91
지에이치신소재(주),130500,2008/12,3483.36,0,0,0,0,0,0,0,18.72,41.73,304.43,13.02,22.86,77.14,42.74
지에이치신소재(주),130500,2009/12,5753.8,0,0,0,0,0,0,0,22.17,81.97,441.25,20.11,19.94,80.06,49.67
지에이치신소재(주),130500,2010/12,5163.91,0,0,0,0,0,0,0,18.3,74.09,376.18,13.37,20.52,79.48,48.42
지에이치신소재(주),130500,2011/12,7051.76,0,0,0,0,0,0,0,20.48,56.05,236.57,15.48,21.28,78.72,48.14
지에이치신소재(주),130500,2012/12,6489.65,0,0,0,0,0,0,0,19.07,69.98,185.94,15.3,27.79,72.21,43.52
지에이치신소재(주),130500,2013/12,5658.61,66.57,525.1,26.89,20.31,101.81,35.59,527.44,12.62,65.39,187.05,12.68,30.5,69.5,40.39
지에이치신소재(주),130500,2014/12,4955.27,58.3,508.53,22.01,20.71,111.25,44.16,525.56,11.09,52.4,132.02,11.46,35.53,64.47,37.76
지에이치신소재(주),130500,2015/12,5538.93,65.94,542.76,24.94,24.83,106.06,38.14,508.82,12.96,62.17,172.91,12.15,37.66,62.34,37.83
지에이치신소재(주),130500,2016/12,5789.34,71.47,564.14,28.9,26.51,0,0,0,12.43,67.01,218.27,12.67,37.09,62.91,40.43
지에이치신소재(주),130500,2017/12,4550.07,60.67,574.73,20.85,25.94,0,0,0,7.73,36.6,216.3,10.56,42.75,57.25,34.38
지에이치신소재(주),130500,2018/12,3838.88,27.82,391.05,0.65,13.2,0,0,0,4.89,16.88,85.71,7.11,47.47,52.53,2.35
지에이치신소재(주),130500,2019/12,5122.94,40.66,445.43,7.2,16.54,0,0,0,6.64,23.11,144.83,9.13,40.68,59.32,17.72
지에이치신소재(주),130500,2020/12,1911.46,17.38,443.07,-11.75,17.58,0,0,0,2.39,8.87,90.92,3.92,101.2,-1.2,-67.62
지엔원에너지(주),270520,2017/12,,,,,,,,,,,,,,,
지엔원에너지(주),270520,2018/12,,,,,,,,,,,,,,,
지엔원에너지(주),270520,2019/12,,,,,,,,,,,,,,,
지엔원에너지(주),270520,2020/12,-1898.76,-42.19,674.88,-80.14,34.11,0,0,0,-5.31,-164.99,-6783.96,-6.25,0,0,0
지엘팜텍(주),204840,2014/12,,,,,,,,,,,,,,,
지엘팜텍(주),204840,2015/12,,,,,,,,,,,,,,,
지엘팜텍(주),204840,2016/12,-4192.08,-135.23,149.54,-177.24,26.46,0,0,0,-33.94,-289.74,-605.34,-90.43,0,0,0
지엘팜텍(주),204840,2017/12,-2935.41,-108.72,89.4,-156.92,32.92,0,0,0,-19.54,-138.65,-210.7,-121.61,0,0,0
지엘팜텍(주),204840,2018/12,-963.76,-38.68,144.67,-107.05,32.02,0,0,0,-4.02,-55.61,-90.45,-25.62,0,0,0
지엘팜텍(주),204840,2019/12,-1211.82,-46.61,165.43,-111.21,26.61,0,0,0,-5.79,-92.18,-173.49,-28.17,0,0,0
지엘팜텍(주),204840,2020/12,-1413.43,-74.39,151.64,-185.84,42.61,0,0,0,-5.1,-165.09,-378.67,-49.06,0,0,0
진양제약(주),007370,2000/12,7138.87,47.59,106.04,16.78,23.53,27.42,0.62,133.8,35.57,173.54,7667.3,44.88,49.44,50.56,35.27
진양제약(주),007370,2001/12,8938.98,57.3,129.9,22.12,28.38,27.28,1.64,142.31,40.27,210.07,3498.56,44.11,49.52,50.48,38.6
진양제약(주),007370,2002/12,12145.94,71.87,148.08,27.05,30.59,48.4,1.04,179.11,40.13,148.49,6891.9,48.54,42.57,57.43,37.63
진양제약(주),007370,2003/12,12939.87,73.11,161.85,26.2,35.53,70.82,2.22,202.37,36.12,103.23,3297.6,45.17,48.6,51.4,35.84
진양제약(주),007370,2004/12,14348.58,74.34,156.88,24.43,37.37,64.98,3.41,214.03,34.74,114.41,2182.92,47.39,50.26,49.74,32.86
진양제약(주),007370,2005/12,15567.13,72.74,154.32,22.38,37.53,59.65,2.85,248.13,29.32,121.95,2551.1,47.14,51.59,48.41,30.77
진양제약(주),007370,2006/12,13507.64,54.03,136.23,6.54,42.04,52.97,2.51,200.25,26.98,101.99,2154.56,39.66,77.81,22.19,12.1
진양제약(주),007370,2007/12,8904.3,34.25,127.14,-0.93,34.39,50.55,2.88,180.15,19.01,67.75,1189.08,26.94,100.42,-0.42,-2.72
진양제약(주),007370,2008/12,13014.55,49.3,160.09,4.25,38.76,93.7,2.16,224.85,21.92,52.61,2285.42,30.79,78.63,21.37,8.63
진양제약(주),007370,2009/12,20079.74,73.82,185.26,24.04,39.09,93.72,2.62,243.19,30.36,78.77,2820.96,39.85,52.95,47.05,32.57
진양제약(주),007370,2010/12,15115.64,59.05,159.6,12.39,39.98,98.25,2.37,259.76,22.73,60.1,2489.97,37,67.71,32.29,20.98
진양제약(주),007370,2011/12,11795.54,52.19,160.45,4.68,42,86.65,7.42,296.45,17.61,60.23,703.43,32.53,80.47,19.53,8.97
진양제약(주),007370,2012/12,13540.58,62.4,171.17,11.64,36.31,88.95,6.77,320.57,19.46,70.15,921.85,36.45,58.19,41.81,18.66
진양제약(주),007370,2013/12,13661.79,61.82,182.06,18.97,34.08,87.22,7.27,335.42,18.43,70.87,849.74,33.96,55.13,44.87,30.69
진양제약(주),007370,2014/12,14368.71,63.02,198.41,17.6,37.77,92.07,6.89,336.32,18.74,68.45,914.68,31.76,59.93,40.07,27.93
진양제약(주),007370,2015/12,8865.89,37.89,171.58,-4.29,38.12,91.3,9.41,371.37,10.2,41.5,402.59,22.08,100.61,-0.61,-11.32
진양제약(주),007370,2016/12,95.03,0.41,155.07,-39.05,34.55,0,0,0,0.12,0.27,4.68,0.26,8470.45,-8370.45,-9574.6
진양제약(주),007370,2017/12,4874.65,25.52,227.49,-30.2,50.33,0,0,0,6.6,16.78,93.07,11.22,197.21,-97.21,-118.33
진양제약(주),007370,2018/12,14010.26,66.72,223.16,4.44,45.24,0,0,0,20,47.46,323.27,29.9,67.82,32.18,6.66
진양제약(주),007370,2019/12,12921.86,68.73,251.87,8.76,45.2,0,0,0,18.93,46.05,369.48,27.29,65.77,34.23,12.74
진양제약(주),007370,2020/12,15379.67,85.92,272.68,20.54,47.64,0,0,0,22.59,56.94,458.95,31.51,55.44,44.56,23.91
차이나그레이트스타인터내셔널리미티드,900040,2008/06,,,,,,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2008/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차이나그레이트스타인터내셔널리미티드,900040,2009/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차이나그레이트스타인터내셔널리미티드,900040,2010/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차이나그레이트스타인터내셔널리미티드,900040,2011/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차이나그레이트스타인터내셔널리미티드,900040,2012/12,,,,,,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2013/12,,,,,,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2014/12,,,,,,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2015/12,,,,,,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2016/12,,,,,,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2017/12,,,,,,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2018/12,,,,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2014/12,,,,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2015/12,,,,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2016/12,,,,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2017/12,,,,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2018/12,,,,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2019/12,,,,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2020/12,,,,,,,,,,,,,,,
차이나하오란리사이클링유한공사,900090,2009/12,,,,,,,,,,,,,,,
차이나하오란리사이클링유한공사,900090,2010/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차이나하오란리사이클링유한공사,900090,2011/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
차이나하오란리사이클링유한공사,900090,2012/12,,,,,,,,,,,,,,,
차이나하오란리사이클링유한공사,900090,2013/12,,,,,,,,,,,,,,,
차이나하오란리사이클링유한공사,900090,2014/12,,,,,,,,,,,,,,,
차이나하오란리사이클링유한공사,900090,2015/12,,,,,,,,,,,,,,,
차이나하오란리사이클링유한공사,900090,2016/12,,,,,,,,,,,,,,,
차이나하오란리사이클링유한공사,900090,2017/12,,,,,,,,,,,,,,,
참존글로벌(주),158310,2010/12,,,,,,,,,,,,,,,
